"id",Market,Product Name,Price,Original Price,Discount,Image URL,Local Image Path
"685","Araz Torgovaya","Bombbar Vitamin Drink - Tərxun 330ml","2.79","3.30","15%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/3089aada-953f-11ef-8e4a-fa0f335f91ed_4610169562125.jpg","images/bombbar_vitamin_drink___t_rxun_330ml_684.jpg"
"686","Araz Torgovaya","Bombbar Vitamin Drink - Qarpız 330ml","2.79","3.30","15%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/2679fa4c-9542-11ef-ae50-7a552295d68c_4610169562101.jpg","images/bombbar_vitamin_drink___qarp_z_330ml_685.jpg"
"687","Araz Torgovaya","Tac Araxis Paket 200 Gr","2.65","3.35","21%","No image",""
"688","Araz Torgovaya","Green Ray Yaşıl Noxud Şüşə 450 ml","2.45","3.35","27%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/b89ff1a6-5858-11ee-9064-82803ad54315_4607034028169.jpg","images/green_ray_ya__l_noxud______450_ml_687.jpg"
"689","Araz Torgovaya","Crystalex Qabyuyan Maye Limon 450ml","2.50","3.35","25%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/01942ba2-aee4-11ee-a5d2-52f96d934d48_11111.png","images/crystalex_qabyuyan_maye_limon_450ml_688.png"
"690","Araz Torgovaya","Green Ray Şirin Qarğıdalı Kon 340 qr","2.45","3.35","27%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/b891fca4-5858-11ee-8bf2-0256be517c84_4607034020019.jpg","images/green_ray__irin_qar__dal__kon_340_qr_689.jpg"
"691","Araz Torgovaya","Crystalex Qabyuyan Maye Üzüm Gücü 450ml","2.50","3.35","25%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/ad6da73c-aee4-11ee-a9fd-c6a8772db0d1_11111.png","images/crystalex_qabyuyan_maye__z_m_g_c__450ml_690.png"
"692","Araz Torgovaya","Crystalex Qabyuyan Maye Alma 450ml","2.50","3.35","25%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/514ceab2-eec6-11ef-ad89-2e1aaacfe712_4760092804981.jpg","images/crystalex_qabyuyan_maye_alma_450ml_691.jpg"
"693","Araz Torgovaya","Bloom Maye Sabun Aloe 1 L","2.29","3.35","32%","No image",""
"694","Araz Torgovaya","Kazbegi Düşes Limonad 2lt","2.89","3.40","15%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/fcbc75fc-cfc8-11ee-9168-16f5581bd7a1_11111.png","images/kazbegi_d__es_limonad_2lt_693.png"
"695","Araz Torgovaya","Sun Dsp.Dəsmal 21.5*22sm 200əd","2.90","3.40","15%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/7a580024-baa4-11ee-af2c-46940636c0bd_11111.png","images/sun_dsp_d_smal_21_5_22sm_200_d_694.png"
"696","Araz Torgovaya","Purina One Pişiklər üçün Yem Qızılbalıq ilə 200qr","2.79","3.50","20%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/d1d05edc-cc54-11f0-962d-12017eca559d_1000001109.jpg","images/purina_one_pi_ikl_r____n_yem_q_z_lbal_q_il__200qr_695.jpg"
"697","Araz Torgovaya","Ankara Qarabaşaq 6x800qr Billur","1.99","3.55","44%","https://wolt-menu-images-cdn.wolt.com/menu-images/shared/fa4fb9b2-ef5e-11ef-b59b-52d71808f9b2_1000000000973.jpg","images/ankara_qaraba_aq_6x800qr_billur_696.jpg"
"698","Araz Torgovaya","Bos Ağardıcı Persol 300qr","3.19","3.55","10%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/33975ade-9b62-11ed-b4fc-42f3509c6ffd_frame_1.jpeg","images/bos_a_ard_c__persol_300qr_697.jpeg"
"699","Araz Torgovaya","Kent 150qr Krem Şanti Sadə Qutu","2.89","3.70","22%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/496e74c2-953f-11ef-9c6a-062d10dd2871_8694587127193.jpg","images/kent_150qr_krem__anti_sad__qutu_698.jpg"
"700","Araz Torgovaya","Derby Lady Platinium 2ülgüc 3lü","2.99","3.75","20%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/f8ab864c-bb82-11ee-9583-32ba6aa36150_11111.png","images/derby_lady_platinium_2_lg_c_3l__699.png"
"701","Araz Torgovaya","Caspian Tıraş Köpüyü Comfort 200ml","2.45","3.75","35%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/aa1788b2-95a4-11ef-9ce7-ea9a61ad92fb_6269771300236.jpg","images/caspian_t_ra__k_p_y__comfort_200ml_700.jpg"
"702","Araz Torgovaya","Tac Xıyar Turşusu 1.5kq","2.99","3.80","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/ff4156d2-b13f-11ee-95e4-2a9236197309_11111.png","images/tac_x_yar_tur_usu_1_5kq_701.png"
"703","Araz Torgovaya","Tac Pomidor Turşusu 1,5kq","2.99","3.80","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/8f9396f0-e23b-11ef-b016-3a410f7f2c6f_1000014886.jpg","images/tac_pomidor_tur_usu_1_5kq_702.jpg"
"704","Araz Torgovaya","President Klassik Kolleksiya 140qr","3.39","3.85","12%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/ce72f848-eec5-11ef-9daa-46281c5c7d5c_4607037122574.jpg","images/president_klassik_kolleksiya_140qr_703.jpg"
"705","Araz Torgovaya","Ayca Labne Pendir 200qr","3.29","3.85","15%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/04800610-be89-11ee-a888-c6111d20b01c_11111.png","images/ayca_labne_pendir_200qr_704.png"
"706","Araz Torgovaya","Tac Papaya Qurusu 250qr","2.99","3.90","23%","No image",""
"707","Araz Torgovaya","Prezident Pendir Maazdam 140qr","3.39","3.90","13%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/a9e0e1bc-bb53-11ee-8ab0-46865934cf40_11111.png","images/prezident_pendir_maazdam_140qr_706.png"
"708","Araz Torgovaya","Ayca Krem Pendir 200qr","3.19","3.95","19%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/583095a4-bc2c-11ee-9e14-d2e0028ed973_11111.png","images/ayca_krem_pendir_200qr_707.png"
"709","Araz Torgovaya","Ankara Yaşıl Mərci Qidam 6x800 qr","2.99","3.98","25%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/38d505b8-e23d-11ef-9e00-d60e3227412a_1700000065.jpg","images/ankara_ya__l_m_rci_qidam_6x800_qr_708.jpg"
"710","Araz Torgovaya","Russkiy Biskvit Biskvitnoye Pirojnoye/Şokolad 240qr","2.99","4.00","25%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/ba533e9a-c036-11ee-9fbd-2e6172ce68ca_11111.png","images/russkiy_biskvit_biskvitnoye_pirojnoye__okolad_240q_709.png"
"711","Araz Torgovaya","Astara Düyüsü Yumru 900qr","3.15","4.00","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/395394ce-e23c-11ef-8c27-8ef9ca331129_1000019926.jpg","images/astara_d_y_s__yumru_900qr_710.jpg"
"712","Araz Torgovaya","Tac Qarğıdalı Yağı 1 l","3.89","4.19","7%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/aa1a759c-e23c-11ef-9cc7-4eba62b5ef8d_1000041022.jpg","images/tac_qar__dal__ya___1_l_711.jpg"
"713","Araz Torgovaya","Alpen Gold Südlü Şokolad Ayerated 85 qr","2.29","4.20","45%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/035cb9e0-5859-11ee-a4b6-aa7c556cba9d_7622201456306.jpg","images/alpen_gold_s_dl___okolad_ayerated_85_qr_712.jpg"
"714","Araz Torgovaya","Pikanta Badımcan Kürüsü 450qr","3.35","4.25","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/4384f054-b395-11ee-a46e-6699f819073d_11111.png","images/pikanta_bad_mcan_k_r_s__450qr_713.png"
"715","Araz Torgovaya","Wipelex Agardıcı Gel Fresh Clean 750ml","2.49","4.25","41%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/d2351ce4-95a7-11ef-b93b-4e2cbae78c61_4760092805339.jpg","images/wipelex_agard_c__gel_fresh_clean_750ml_714.jpg"
"716","Araz Torgovaya","Wipelex Agardıcı Gel 2X 750ml","2.49","4.25","41%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/29c5ff2c-9545-11ef-ae50-7a552295d68c_4760092805247.jpg","images/wipelex_agard_c__gel_2x_750ml_715.jpg"
"717","Araz Torgovaya","Wipelex Agardıcı Gel Aqua Force 750ml","2.49","4.25","41%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/d06abfb8-95a7-11ef-a805-ea9a61ad92fb_4760092805308.jpg","images/wipelex_agard_c__gel_aqua_force_750ml_716.jpg"
"718","Araz Torgovaya","Molped Large Hayat 16","3.20","4.30","26%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/fff33680-b9c4-11ee-976d-3acfde58ba22_11111.png","images/molped_large_hayat_16_717.png"
"719","Araz Torgovaya","Caspian Antiperspirant Ultimate Kişi 150 ml","2.49","4.35","43%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/60bcf8fa-c0b4-11f0-9c41-d2735c5927f9_1000074136.jpg","images/caspian_antiperspirant_ultimate_ki_i_150_ml_718.jpg"
"720","Araz Torgovaya","Caspian Antiperspirant Soft Dry Qadın 150 ml","2.49","4.35","43%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/f712c0f8-5858-11ee-8f01-3a5a569e1192_6269771300700.jpg","images/caspian_antiperspirant_soft_dry_qad_n_150_ml_719.jpg"
"721","Araz Torgovaya","Caspian Bədən Spreyi Ocean Kişi 150 ml","2.49","4.35","43%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/f3ca5f8c-5858-11ee-9315-2a75ea017025_6269771300090.jpg","images/caspian_b_d_n_spreyi_ocean_ki_i_150_ml_720.jpg"
"722","Araz Torgovaya","Caspian Bədən Spreyi Admirable Kişi 150 ml","2.49","4.35","43%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/f3cbcbc4-5858-11ee-9064-82803ad54315_6269771300113.jpg","images/caspian_b_d_n_spreyi_admirable_ki_i_150_ml_721.jpg"
"723","Araz Torgovaya","Fairy Qabyuyan Maye Alma Ətrili 500ml","2.39","4.39","46%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/6ff52fa4-d5d1-11f0-a720-ae598eb6cb60_1000140548.jpg","images/fairy_qabyuyan_maye_alma__trili_500ml_722.jpg"
"724","Araz Torgovaya","Arko Təraş Köpüyü C-49a Sensitive 200ml","3.49","4.40","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/c7654db8-b9c3-11ee-a839-46c438f17879_11111.png","images/arko_t_ra__k_p_y__c_49a_sensitive_200ml_723.png"
"725","Araz Torgovaya","Arko Təraş Köpüyü Black 200ml","3.49","4.40","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/2822ce9e-bac0-11ee-9823-a6459a5d93bc_11111.png","images/arko_t_ra__k_p_y__black_200ml_724.png"
"726","Araz Torgovaya","Gp Super 15a-u4","3.29","4.44","26%","No image",""
"727","Araz Torgovaya","Always Platinum Super N3 7li","2.79","4.45","37%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/27fc1e10-c154-11f0-9028-4ad0aee4e34a_8001090430625.jpg","images/always_platinum_super_n3_7li_726.jpg"
"728","Araz Torgovaya","Always Platinum Night 7","2.79","4.45","37%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/2aaabbda-c154-11f0-9072-923998c1455a_8001090430700.jpg","images/always_platinum_night_7_727.jpg"
"729","Araz Torgovaya","Rex Protein Browni Classic 50 qr","3.75","4.45","16%","No image",""
"730","Araz Torgovaya","Rex Protein Browni Banana 50 qr","3.75","4.45","16%","No image",""
"731","Araz Torgovaya","Rex Protein Browni Cherry 50 qr","3.75","4.45","16%","No image",""
"732","Araz Torgovaya","Ff Santa Bremor Suxuna Siyenek File240qr","3.99","4.49","11%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/96b6c4e0-ad3d-11ee-bf8a-cae39754e9ad_11111.png","images/ff_santa_bremor_suxuna_siyenek_file240qr_731.png"
"733","Araz Torgovaya","Hochland Pendir Assorti 150qr","3.79","4.50","16%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/d458380e-bb4a-11ee-9bfd-ca31043895ba_11111.png","images/hochland_pendir_assorti_150qr_732.png"
"734","Araz Torgovaya","Hochland Pendir Sendviç 150qr","3.79","4.50","16%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/a451db58-b6a8-11ed-bbc9-7a97e9228c52_frame_1.jpeg","images/hochland_pendir_sendvi__150qr_733.jpeg"
"735","Araz Torgovaya","Mare Krevet Doğranmış Klassik Sous 150qr","2.29","4.59","50%","No image",""
"736","Araz Torgovaya","7 Days Kruassan Çiyələk 200qr","2.99","4.59","35%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/32fd8f1a-be9f-11ee-aac3-be8dbf80e36c_11111.png","images/7_days_kruassan__iy_l_k_200qr_735.png"
"737","Araz Torgovaya","7 Days Kruassan Vanil 200qr","2.99","4.59","35%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/eec59494-c008-11ee-a87c-f6daa584aa5c_11111.png","images/7_days_kruassan_vanil_200qr_736.png"
"738","Araz Torgovaya","Sensoy Vasabi Pastasi 43gr","3.20","4.60","30%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/f50cc9d8-953e-11ef-b1af-7a552295d68c_4607041132750.jpg","images/sensoy_vasabi_pastasi_43gr_737.jpg"
"739","Araz Torgovaya","Aura Tualet Kagızı 4əd","3.40","4.85","30%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/596a72e0-ba9d-11ee-adf5-5a2f38ceec1a_11111.png","images/aura_tualet_kag_z__4_d_738.png"
"740","Araz Torgovaya","9487 Ob Junior 75ml (12)","4.09","4.95","17%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/6e0f1592-c154-11f0-b2bc-f6430496985a_8700216089487.jpg","images/9487_ob_junior_75ml__12__739.jpg"
"741","Araz Torgovaya","Pal Plastik Saxlama Qabı 500ml 2590","2.49","4.95","50%","No image",""
"742","Araz Torgovaya","Akulchev Venskie Vafli Abrikos 400qr","3.99","5.00","20%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/20f30d76-be78-11ee-aaaa-4edb6ce518ca_11111.png","images/akulchev_venskie_vafli_abrikos_400qr_741.png"
"743","Araz Torgovaya","Zateya Gunəbaxan Yağı 1 l","3.99","5.00","20%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/6c124c40-5857-11ee-9302-3a5a569e1192_4607085810355.jpg","images/zateya_gun_baxan_ya___1_l_742.jpg"
"744","Araz Torgovaya","Fit Kit® Protein Keyk Banan ilə 70 q","4.25","5.00","15%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/e49caa16-95a5-11ef-917e-be0d96f3d78a_4631145672072.jpg","images/fit_kit__protein_keyk_banan_il__70_q_743.jpg"
"745","Araz Torgovaya","Fit Kit Protein Cake Pistachio Cream 70gr","4.25","5.00","15%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/1f61c5b4-9542-11ef-bd35-062d10dd2871_4631145672034.jpg","images/fit_kit_protein_cake_pistachio_cream_70gr_744.jpg"
"746","Araz Torgovaya","Fit Kit Cake Protein Ikili-shok 70gr","4.25","5.00","15%","No image",""
"747","Araz Torgovaya","Eveline Krem El Qidalan. Quru Deri 100ml","4.39","5.15","15%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/28e76dec-95a5-11ef-8c94-4e2cbae78c61_5901761905199.jpg","images/eveline_krem_el_qidalan__quru_deri_100ml_746.jpg"
"748","Araz Torgovaya","Fit Kit Cake Protein Çiyələk 70gr","4.25","5.19","18%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/e49c6c90-95a5-11ef-99c9-ba89baa2140b_4631145671983.jpg","images/fit_kit_cake_protein__iy_l_k_70gr_747.jpg"
"749","Araz Torgovaya","Milka Plitka Şokolad Şam Ağacı Formada 73qr","2.29","5.39","58%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/57322276-d5cf-11f0-a186-727d49d94e07_1000016918.jpg","images/milka_plitka__okolad__am_a_ac__formada_73qr_748.jpg"
"750","Araz Torgovaya","Smart Gozlu Qubka Qara","4.85","5.49","12%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/e604aa76-f8c8-11ef-aa80-b664ffa7ddf3_1000018053.jpg","images/smart_gozlu_qubka_qara_749.jpg"
"751","Araz Torgovaya","Sloboda Günəbaxan Yağı 1 Lt","4.49","5.49","18%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/aed5f442-9540-11ef-9f7d-7a552295d68c_4600699514145.jpg","images/sloboda_g_n_baxan_ya___1_lt_750.jpg"
"752","Araz Torgovaya","Ankara Noxud 800 qr Qidam","4.15","5.60","26%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/9b6eb50a-5857-11ee-96e2-128f7ef75e32_4760069102720.jpg","images/ankara_noxud_800_qr_qidam_751.jpg"
"753","Araz Torgovaya","Vilo Sprey Kras Zamshi Nabuk 100ml Qara","4.99","5.65","12%","https://wolt-menu-images-cdn.wolt.com/menu-images/60c2e6054e858ffd60a57f75/e859d29c-f8c8-11ef-b63d-a6d5546f0e04_1000018927.jpg","images/vilo_sprey_kras_zamshi_nabuk_100ml_qara_752.jpg"
"754","Araz Torgovaya","Viteks 500ml Şampun Keratin Yağ Arqan","4.19","5.70","26%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/67770de8-9545-11ef-a7d6-ea0eb259f771_4810153022462.jpg","images/viteks_500ml__ampun_keratin_ya__arqan_753.jpg"
"755","Araz Torgovaya","Restorex Şampun Dolğunlaştırıcı Bakım 500ml","4.55","5.78","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/2f3bb4b2-bb6e-11ee-beda-de8336ad9c7d_11111.png","images/restorex__ampun_dol_unla_t_r_c__bak_m_500ml_754.png"
"756","Araz Torgovaya","Restorex Şampun Onarici Bakim 500ml","4.55","5.78","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/642f7062-bb6b-11ee-b14e-9ecf3407b632_11111.png","images/restorex__ampun_onarici_bakim_500ml_755.png"
"757","Araz Torgovaya","Restorex Arindirici Bakim 500ml","4.55","5.78","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/4de834a6-bb70-11ee-b84d-da6ffe45bf37_11111.png","images/restorex_arindirici_bakim_500ml_756.png"
"758","Araz Torgovaya","Spark Aluminium Folqa 15m","4.65","5.79","20%","No image",""
"759","Araz Torgovaya","Gilezi Teze Toyuq Aciq","4.49","5.80","23%","https://image-resizer-proxy.development.dev.woltapi.com/wolt-dev-development-restaurant-api-menu-images/menu-images/62ac40c35daa642602a0231b/b9995956-95a8-11ef-99c9-ba89baa2140b_2728427.jpg","images/gilezi_teze_toyuq_aciq_758.jpg"
"760","Araz Torgovaya","Melado Dush Geli Portağal 500ml","3.49","5.95","41%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/94556b26-b921-11ee-95e8-4aae07910dfb_11111.png","images/melado_dush_geli_porta_al_500ml_759.png"
"761","Araz Torgovaya","Gourmetina Duz və İstiot Üyüdən 200ml","2.99","5.95","50%","No image",""
"762","Araz Torgovaya","Pal Plastik Saxlama Qabı 3 ədədli HF-002","2.99","5.95","50%","No image",""
"763","Araz Torgovaya","Banvit Toyuq Nuggets 280qr","4.99","6.00","17%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/1ab98bbc-aedb-11ee-9f88-4ed6b8b18371_11111.png","images/banvit_toyuq_nuggets_280qr_762.png"
"764","Araz Torgovaya","Duru Dush Geli Okean 450ml","4.78","6.05","21%","https://wolt-menu-images-cdn.wolt.com/menu-images/611b9f5c209bfbf807f41e7f/5b120a66-b91e-11ee-99ae-1aa7cdd11ffe_11111.png","images/duru_dush_geli_okean_450ml_763.png"
"765","Oba Market Narimanov","Oreo Kakao-Vanil Kremalı Peçenye 95qr","1.49","2.39","38%","https://imageproxy.wolt.com/assets/690b17fda917603c057c5a72","images/oreo_kakao_vanil_kremal__pe_enye_95qr_764.jpg"
"766","Oba Market Narimanov","Ozmo Ogopogo Şokoladlı-Südlü Kek 4x24x30qr Amada","0.49","0.60","18%","https://wolt-menu-images-cdn.wolt.com/menu-images/66348f21f221b23d85139cf6/ac1f81d8-0926-11ef-a394-cafcb8bb5ae0_224017.jpg","images/ozmo_ogopogo__okoladl__s_dl__kek_4x24x30qr_amada_765.jpg"
"767","Oba Market Narimanov","Sabella Makaron Qələm 500 qr","0.95","1.19","20%","https://imageproxy.wolt.com/assets/690b1801a917603c057c5a8b","images/sabella_makaron_q_l_m_500_qr_766.jpg"
"768","Oba Market Narimanov","Zateya Günəbaxan Yağı 500 ml","1.99","2.75","28%","https://imageproxy.wolt.com/assets/690b1829a917603c057c5bb2","images/zateya_g_n_baxan_ya___500_ml_767.jpg"
"769","Oba Market Narimanov","Ozmo Fun 4x24x23qr Solen","1.15","1.40","18%","https://wolt-menu-images-cdn.wolt.com/menu-images/66348f21f221b23d85139cf6/a388b21a-0926-11ef-8d62-22d6e8de5ca5_223919.jpg","images/ozmo_fun_4x24x23qr_solen_768.jpg"
"770","Oba Market Narimanov","Burenkin Luq Kəsmikli Qaragiləli Yoqurt 9% 350qr","1.69","2.29","26%","https://imageproxy.wolt.com/assets/68fb5336ca898685544c88c4","images/burenkin_luq_k_smikli_qaragil_li_yoqurt_9__350qr_769.jpg"
"771","Oba Market Narimanov","Rexona Antiperspirant Sexy Bouquet Qadın 150ml","3.99","7.39","46%","https://imageproxy.wolt.com/assets/6970c24612e828789bc58b67","images/rexona_antiperspirant_sexy_bouquet_qad_n_150ml_770.jpg"
"772","Oba Market Narimanov","Domestos Snow White Təmizləyici 750ml","3.49","4.75","27%","https://wolt-menu-images-cdn.wolt.com/menu-images/6082a8c7376cf8c5b3dcbdf0/df4998f0-285e-11ed-a752-ca89c1655d35_1.jpeg","images/domestos_snow_white_t_mizl_yici_750ml_771.jpeg"
"773","Oba Market Narimanov","Selpak Comfort Salfet 24×24 Sm 150 Ədəd","1.09","1.55","30%","https://wolt-menu-images-cdn.wolt.com/menu-images/66348f21f221b23d85139cf6/f809bf2c-0922-11ef-8d31-326848cc3a34_600711.jpg","images/selpak_comfort_salfet_24_24_sm_150__d_d_772.jpg"
